Day,Month,Years,Time,Latitude,Longitude,Depth,Mag,Place
21,9,2007,4:19:55,-3.565,100.84,35,4,Bengkulu
20,9,2007,0:50:19,-4.303,101.229,27.1,5, Bengkulu
19,9,2007,23:45:18,-4.17,101.48,35,4.4, Bengkulu
19,9,2007,9:30:46,-3.968,100.993,27.2,4.8,Bengkulu
19,9,2007,7:27:50,-2.746,100.892,35,6,Sungai Penuh
19,9,2007,0:06:02,-3.037,101.296,35,4.7,Sungai Penuh
18,9,2007,22:15:38,-3.44,102.633,35,4.2, Curup
18,9,2007,22:08:32,-3.681,101.593,35,4.1, Bengkulu
18,9,2007,19:41:51,-3.361,102.22,35,3.9, Curup
18,9,2007,13:50:42,-2.791,101.212,35,4.9,Sungai Penuh
18,9,2007,12:49:29,-3.3,101.022,35,4.3,Sungai Penuh
18,9,2007,8:41:32,-3.259,101.348,35,5.6, Bengkulu
18,9,2007,6:32:12,-4.041,101.027,25.2,5,Bengkulu
17,9,2007,22:52:30,-2.847,102.478,35,4.3,Lubuklinggau
17,9,2007,21:23:55,-3.464,101.674,35,4.2, Bengkulu
17,9,2007,21:12:12,-2.953,101.014,35,4.3,Sungai Penuh
17,9,2007,21:06:22,-3.838,101.168,35,4.5,Bengkulu
17,9,2007,19:11:35,-2.765,102.573,35,4.5, Lubuklinggau
17,9,2007,12:42:32,-4.596,100.939,35,4.4, Bengkulu
17,9,2007,9:34:21,-2.854,101.208,35,4.4,Sungai Penuh
17,9,2007,5:13:54,-3.744,101.132,35,4.7,Bengkulu
17,9,2007,1:39:09,-3.537,101.051,35,4.7, Bengkulu
17,9,2007,1:35:37,-2.78,101.245,35,4.7,Sungai Penuh
16,9,2007,23:41:03,-3.334,101.247,35,4.9, Bengkulu
16,9,2007,17:06:22,-2.878,101.149,35,4.9,Sungai Penuh
16,9,2007,15:50:46,-3.332,100.868,35,4.1,Sungai Penuh
16,9,2007,11:37:43,-2.834,101.203,35,5.3,Sungai Penuh
16,9,2007,9:28:08,-2.689,101.432,35,4.2, Sungai Penuh
16,9,2007,9:10:19,-2.72,101.174,35,5.2,Sungai Penuh
16,9,2007,6:13:25,-2.936,101.143,35,4.5,Sungai Penuh
16,9,2007,5:48:26,-4.426,101.224,35,4.9, Bengkulu
16,9,2007,3:53:43,-2.722,101.134,35,4.5,Sungai Penuh
16,9,2007,1:15:38,-2.763,101.106,38.3,5.2,Sungai Penuh
16,9,2007,0:57:28,-2.691,101.07,35,4.4,Sungai Penuh
15,9,2007,22:53:18,-2.85,101.195,35,4.8,Sungai Penuh
15,9,2007,21:31:30,-4.33,101.686,35,4.4,Bengkulu
15,9,2007,18:01:25,-2.871,101.049,35,4.5,Sungai Penuh
15,9,2007,15:04:46,-2.796,101.244,35,5,Sungai Penuh
15,9,2007,14:45:29,-2.788,101.19,35,5.5,Sungai Penuh
15,9,2007,14:26:59,-4.234,101.223,35,5, Bengkulu
15,9,2007,10:22:47,-2.936,101.005,35,4.3,Sungai Penuh
15,9,2007,6:02:20,-3.023,100.936,35,4.8,Sungai Penuh
15,9,2007,1:35:00,-2.695,101.02,35,4.6,Sungai Penuh
15,9,2007,0:43:26,-3.024,101.061,35,4.8,Sungai Penuh
14,9,2007,20:40:07,-3.457,100.806,35,4.6, Bengkulu
14,9,2007,19:05:47,-3.087,101.198,35,4.7,Sungai Penuh
14,9,2007,18:59:19,-3.094,100.8,35,4.3,Sungai Penuh
14,9,2007,15:46:28,-4.424,101.275,35,4.4, Southrern Sumatra
14,9,2007,14:15:18,-4.228,101.202,35,5.1, Bengkulu
14,9,2007,13:07:48,-3.003,102.351,35,5.3, Curup
14,9,2007,13:06:55,-3.166,102.169,35,4.4,Curup
14,9,2007,6:03:16,-4.416,100.953,25.3,5.8, Bengkulu
14,9,2007,6:01:32,-4.075,101.169,23,6.4, Bengkulu
14,9,2007,3:07:14,-2.919,101.145,40,5.1,Sungai Penuh
14,9,2007,1:02:05,-3.783,101.833,26.8,5.4, Bengkulu
13,9,2007,23:53:06,-4.226,101.221,35,4.3, Bengkulu
13,9,2007,23:12:32,-2.836,101.232,35,5,Sungai Penuh
13,9,2007,19:22:45,-3.041,101.353,35,4.6,Sungai Penuh
13,9,2007,19:17:32,-2.73,101.235,35,4.5,Sungai Penuh
13,9,2007,18:16:25,-3.599,100.854,26.3,4.4,Bengkulu
13,9,2007,16:09:16,-3.172,101.524,53,6, Bengkulu
13,9,2007,16:05:25,-4.336,101.26,35,3.5, Bengkulu
13,9,2007,15:08:54,-4.297,101.272,24.7,5.2, Bengkulu
13,9,2007,15:05:37,-4.366,101.26,35,4.1, Bengkulu
13,9,2007,14:08:21,-4.005,101.385,35,4.4,Bengkulu
13,9,2007,13:10:14,-2.749,100.974,17.2,5.5,Sungai Penuh
13,9,2007,12:13:03,-3.585,100.846,35,5.1,Bengkulu
13,9,2007,10:47:52,-3.432,101.659,35,5.1, Bengkulu
13,9,2007,10:26:39,-4.494,101.368,35,4.6, Bengkulu
13,9,2007,9:35:24,-3.516,101.203,35,4.5, Bengkulu
13,9,2007,8:11:23,-3.239,101.125,35,4.4, Southrern Sumatra
13,9,2007,5:53:28,-3.701,100.843,35,5,Bengkulu
13,9,2007,5:51:13,-3.613,101.743,35,4.6, Bengkulu
13,9,2007,4:50:35,-4.181,101.656,35,4.1, Bengkulu
13,9,2007,3:25:54,-2.893,101.068,10.4,4.5,Sungai Penuh
13,9,2007,2:21:22,-4.369,101.277,36.9,4.4, Bengkulu
13,9,2007,1:55:47,-3.823,101.752,30.6,5, Bengkulu
13,9,2007,1:16:06,-4.143,101.226,24.9,4.6, Bengkulu
12,9,2007,23:49:03,-2.625,100.841,35,7.9,Sungai Penuh
12,9,2007,23:19:46,-4.01,100.999,26.7,5.1,Bengkulu
12,9,2007,22:26:22,-4.363,101.18,35,4.1, Bengkulu
12,9,2007,22:17:21,-2.802,100.906,35,5.1,Sungai Penuh
12,9,2007,22:09:43,-3.736,100.915,26.4,4.7,Bengkulu
12,9,2007,22:09:02,-3.235,101.116,26.8,4.4,Sungai Penuh
12,9,2007,22:02:26,-4.429,101.402,28.4,5.1, Bengkulu
12,9,2007,21:54:15,-4.216,101.107,28.1,4.4, Bengkulu
12,9,2007,21:46:14,-3.083,101.212,20.7,4.6,Sungai Penuh
12,9,2007,21:29:14,-3.28,100.96,35,4.5,Sungai Penuh
12,9,2007,21:21:05,-3.928,101.596,30,4.1, Bengkulu
12,9,2007,20:52:58,-3.191,101.111,35,4.3,Sungai Penuh
12,9,2007,20:38:02,-3.952,101.303,35,4.1,Bengkulu
12,9,2007,20:29:59,-3.531,100.817,35,4.3,Bengkulu
12,9,2007,20:18:48,-4.234,101.222,17.4,4.7, Bengkulu
12,9,2007,18:29:29,-4.417,101.305,13.4,4.8, Bengkulu
12,9,2007,18:20:15,-4.427,101.263,35,4.3, Bengkulu
12,9,2007,17:59:55,-4.149,101.386,35,4.1, Bengkulu
12,9,2007,17:47:34,-3.137,100.955,35,4.1,Sungai Penuh
12,9,2007,17:44:14,-4.026,101.307,35,4.4, Bengkulu
12,9,2007,17:39:40,-3.183,101.454,35,4.6, Bengkulu
12,9,2007,16:37:03,-3.145,101.396,35,5.8,Sungai Penuh
12,9,2007,16:26:32,-3.978,101.048,35,4.2,Bengkulu
12,9,2007,16:07:21,-3.521,100.99,35,4.5, Bengkulu
12,9,2007,15:35:09,-4.08,101.182,35,5, Bengkulu
12,9,2007,15:34:45,-4.173,100.963,35,3.9, Bengkulu
12,9,2007,15:30:45,-3.518,101.181,35,4.4, Bengkulu
12,9,2007,15:29:56,-3.917,101.003,35,4.4,Bengkulu
12,9,2007,15:26:37,-3.199,100.973,35,4.9,Sungai Penuh
12,9,2007,15:18:38,-4.074,101.326,35,4.4, Bengkulu
12,9,2007,15:07:34,-3.318,101.264,11.5,4.7, Bengkulu
12,9,2007,15:01:17,-4.281,101.525,35,4.3, Bengkulu
12,9,2007,14:40:05,-3.158,101.463,35,5.9, Bengkulu
12,9,2007,14:37:02,-3.211,101.041,35,4.7,Sungai Penuh
12,9,2007,14:13:22,-4.306,100.837,23.2,4.1, Bengkulu
12,9,2007,14:04:56,-4.2,101.186,25.7,4.9, Bengkulu
12,9,2007,14:00:42,-4.457,101.114,24.9,3.9, Bengkulu
12,9,2007,13:53:24,-4.155,101.292,21.4,4.7, Bengkulu
12,9,2007,13:31:00,-4.862,101.812,35,4.4, Bengkulu
12,9,2007,13:21:15,-3.504,101.489,35,4.7, Bengkulu
12,9,2007,13:02:07,-2.93,101.379,35,5.6, Sungai Penuh
12,9,2007,12:36:46,-3.214,100.982,35,4.5,Sungai Penuh
12,9,2007,12:26:11,-3.676,101.464,35,4.7, Bengkulu
12,9,2007,12:15:11,-3.928,101.334,35,4.5,Bengkulu
12,9,2007,12:06:09,-4.184,101.305,35,5, Bengkulu
12,9,2007,12:04:24,-3.042,100.934,35,4.7,Sungai Penuh
12,9,2007,11:59:02,-2.736,100.802,35,4.7,Sungai Penuh
12,9,2007,11:30:11,-4.264,101.365,35,5.3, Bengkulu
12,9,2007,11:23:07,-2.587,101.792,35,5,Sungai Penuh
12,9,2007,11:10:26,-4.438,101.367,34,8.4, Bengkulu
8,9,2007,0:35:23,-2.301,101.999,167.5,4.3,Sungai Penuh
5,9,2007,14:19:13,-4.795,102.387,30,4,Bengkulu
26,8,2007,15:27:27,-4.509,102.019,15,4, Bengkulu
19,8,2007,15:42:22,-4.856,102.722,30,3.8, Pagar Alam
11,8,2007,20:47:32,-3.432,102.971,128.6,3.8,Lubuklinggau
2,8,2007,21:00:09,-3.619,102.032,81.1,4.6,Bengkulu
1,8,2007,18:08:40,-5.022,102.866,10,4.8, Pagar Alam
27,7,2007,10:36:05,-2.654,101.283,30,4.2, Sungai Penuh
9,7,2007,22:05:06,-5.082,102.663,79.7,4.3, Pagar Alam
20,6,2007,3:08:21,-3.97,101.512,30,4.1, Bengkulu
16,6,2007,23:47:53,-5.567,103.938,35,4.5, Kotabumi
12,6,2007,23:44:09,-4.727,103.518,132.1,4.6, Pagar Alam
12,6,2007,2:32:43,-1.729,101.688,210.1,3.9,Sungai Penuh
10,6,2007,17:24:21,-3.928,102.035,30,4.2, Bengkulu
8,6,2007,4:24:08,-5.062,101.439,30,3.9, Bengkulu
10,5,2007,10:12:46,-4.809,102.915,30,4.6, Pagar Alam
8,5,2007,15:26:29,-4.449,101.996,30,4.4, Bengkulu
5,5,2007,0:38:57,-5.539,103.065,30,3.9, Pagar Alam
27,4,2007,2:17:38,-5.42,104.899,36.4,4.7, Bandar Lampung
23,4,2007,9:33:52,-5.605,105.867,181,4.4, Serang
21,4,2007,10:12:45,-2.958,101.187,45.6,5,Sungai Penuh
19,4,2007,16:51:35,-4.912,102.115,30,4.2,Bengkulu
8,4,2007,4:48:19,-4.557,102.767,24.7,4.9, Pagar Alam
3,4,2007,20:23:23,-4.434,102.954,75.6,5.2, Pagar Alam
1,4,2007,20:10:49,-4.946,103.393,35,4.2, Pagar Alam
28,3,2007,16:08:48,-4.772,103.157,71.9,5, Pagar Alam
16,3,2007,14:15:47,-2.126,101.993,163.9,4.1, Sungai Penuh
10,3,2007,5:31:03,-3.246,101.361,54.3,4.4, Bengkulu
7,3,2007,11:52:14,-5.1,102.293,42.1,4.9,Bengkulu
7,3,2007,6:15:56,-4.739,103.049,35,4.6, Pagar Alam
19,2,2007,15:13:22,-4.388,102.976,54.8,5.4, Pagar Alam
6,2,2007,1:40:04,-5.193,102.283,39,4.5,Bengkulu
1,2,2007,2:45:27,-1.216,101.675,170.9,3.9, Sijunjung
29,1,2007,5:54:27,-5.412,102.697,30,4.7, Pagar Alam
21,1,2007,4:08:50,-5.431,105.722,100,4, Bandar Lampung
18,1,2007,16:12:01,-5.593,101.43,30,4.4, Bengkulu
18,1,2007,15:27:18,-5.488,101.454,17.5,5.9, Bengkulu
17,1,2007,6:52:14,-5.62,101.344,30,4.3, Bengkulu
15,1,2007,16:28:38,-4.983,102.23,36.7,4.6,Bengkulu
4,1,2007,0:02:41,-5.541,101.359,30,4.6, Bengkulu
3,1,2007,23:48:15,-5.45,101.477,30,5.3, Bengkulu
3,1,2007,23:31:22,-5.442,101.413,30,5.2, Bengkulu
19,12,2006,22:32:28,-4.974,102.147,30,4.2,Bengkulu
15,12,2006,4:05:44,-4.414,102.398,30,4.4, Bengkulu
14,12,2006,18:38:42,-4.602,102.27,22.9,4.3, Bengkulu
9,12,2006,18:03:02,-3.76,101.74,74.4,4.1, Bengkulu
29,11,2006,7:11:31,-1.901,102.176,188.9,3.8, Sungai Penuh
28,11,2006,0:28:59,-3.641,100.948,35.4,4.5,Bengkulu
20,11,2006,11:23:04,-4.163,102.474,30,4.9, Bengkulu
18,11,2006,4:52:54,-3.34,102.278,30,4.3, Curup
10,11,2006,5:22:09,-4.977,102.592,30,4.2, Pagar Alam
29,10,2006,21:58:15,-4.852,102.385,35,4.4,Bengkulu
26,10,2006,8:59:37,-3.019,100.923,30,4,Sungai Penuh
21,10,2006,15:33:15,-5.296,102.545,41.3,4.4, Pagar Alam
19,10,2006,23:13:59,-5.203,106.094,10,4.2, Metro
15,10,2006,22:08:46,-2.045,101.158,113.2,4.2, Sungai Penuh
13,10,2006,0:32:12,-5.281,102.587,46.2,4.8, Pagar Alam
12,10,2006,2:55:25,-4.01,101.242,30,4.4, Bengkulu
26,9,2006,1:26:57,-2.163,102.189,186.2,4.4, Sungai Penuh
24,9,2006,3:57:28,-3.587,101.827,30,4.2, Bengkulu
19,9,2006,23:29:29,-4.5,101.711,30,4.3,Bengkulu
17,9,2006,0:12:28,-4.456,102.478,30,4.1, Bengkulu
15,9,2006,22:24:42,-4.872,102.926,47.3,4.6,Bengkulu
13,9,2006,19:27:20,-3.628,101.305,10,4.2,Bengkulu
2,9,2006,10:46:09,-5.466,102.704,30,4.3, Pagar Alam
10,8,2006,6:16:33,-2.295,102.382,190.8,4.6,Sungai Penuh
8,8,2006,1:31:01,-5.377,102.299,30,4.5,Bengkulu
4,8,2006,22:30:14,-4.141,101.56,35,4.7, Bengkulu
31,7,2006,9:19:14,-5.409,102.091,26.5,4.8,Bengkulu
28,7,2006,7:17:03,-4.88,101.601,30,5.1, Bengkulu
22,7,2006,16:42:54,-4.847,102.253,43.2,5,Bengkulu
18,7,2006,1:53:55,-2.027,102.032,174.1,4.6, Sungai Penuh
17,7,2006,5:32:30,-4.904,102.166,35,5.1,Bengkulu
14,7,2006,21:30:45,-3.45,103.846,353.2,3.9, Prabumulih
28,6,2006,10:09:51,-5.643,106.024,174.2,4.4, Serang
25,6,2006,15:09:52,-4.747,102.146,48.5,4.8,Bengkulu
11,6,2006,23:43:42,-5.606,105.565,208.2,4.1,Bandar Lampung
10,6,2006,11:14:26,-4.156,102.389,30,4.8, Bengkulu
29,5,2006,14:53:55,-4.324,102.774,72.9,4.9, Pagar Alam
26,5,2006,3:28:08,-4.863,103.127,53.6,4.7, Pagar Alam
24,5,2006,10:55:12,-4.446,102.135,30,4.7, Bengkulu
21,5,2006,1:12:38,-2.706,102.377,193.8,4.1,Lubuklinggau
17,5,2006,3:48:19,-4.457,102.736,38.8,5, Pagar Alam
15,5,2006,13:12:20,-4.219,102.299,30,4.4, Bengkulu
12,5,2006,11:14:25,-5.515,105.685,10,4.3,Bandar Lampung
12,5,2006,8:16:56,-5.575,105.395,17.2,5.5, Bandar Lampung
11,5,2006,17:04:00,-4.838,103.074,48,4.7, Pagar Alam
9,5,2006,3:14:28,-5.171,101.994,30,4.2, Bengkulu
9,5,2006,0:12:41,-3.624,101.25,30,4.8,Bengkulu
8,5,2006,9:16:57,-4.852,102.346,36,5.9,Bengkulu
4,5,2006,1:32:21,-4.857,102.971,35,4.7, Pagar Alam
23,4,2006,14:44:06,-3.805,101.877,30,4.6, Bengkulu
19,4,2006,20:34:16,-5.172,102.541,45.2,4.6, Pagar Alam
14,4,2006,21:27:04,-5.432,103.211,10,4.2, Pagar Alam
8,4,2006,9:56:55,-5.31,103.598,67.1,4.6, Baturaja
7,4,2006,5:07:25,-3.171,101.78,30,4.3,Bengkulu
26,3,2006,20:43:03,-4.865,102.313,35,4.2,Bengkulu
12,3,2006,12:38:40,-3.273,101.039,30,4.2,Sungai Penuh
5,3,2006,21:16:10,-4.573,101.406,28.7,4.9, Bengkulu
5,3,2006,20:46:59,-4.55,101.445,30,4.8, Bengkulu
5,3,2006,4:37:43,-4.627,101.976,30,4.3, Bengkulu
4,3,2006,10:44:51,-3.953,104.661,251.8,4.5, Baturaja
5,2,2006,9:29:21,-5.416,103.763,30,4.2, Kotabumi
2,2,2006,14:26:36,-5.407,101.926,45,4.6, Bengkulu
28,1,2006,1:53:04,-5.055,104.154,21.4,5.7, Kotabumi
26,1,2006,23:58:01,-4.777,102.821,54.4,5.3, Pagar Alam
19,1,2006,22:52:41,-1.987,100.817,78.9,4.7, Sungai Penuh
15,1,2006,21:29:57,-3.053,101.035,40.1,4.5,Sungai Penuh
10,1,2006,2:29:22,-5.567,105.451,30,4.5, Bandar Lampung
9,1,2006,0:25:21,-4.808,101.778,30,3.8, Bengkulu
31,12,2005,7:18:35,-5.16,102.405,30,4.3,Bengkulu
31,12,2005,3:25:17,-3.664,100.941,30,4.3,Bengkulu
25,12,2005,3:16:40,-4.494,102.904,44.2,5, Pagar Alam
22,12,2005,17:49:18,-3.727,100.85,30,4.4,Bengkulu
8,12,2005,14:35:21,-5.327,102.73,30,4.5, Pagar Alam
19,11,2005,17:11:43,-3.996,103.512,30,5, Lahat
28,10,2005,20:33:41,-2.003,101.06,103.6,4.2, Sungai Penuh
4,10,2005,16:29:57,-5.618,102.944,37.2,4.8, Pagar Alam
21,9,2005,12:08:02,-3.06,102.145,130.3,4.7,Curup
8,9,2005,20:31:26,-4.532,101.838,35,4.5, Bengkulu
3,9,2005,16:56:08,-3.796,102.699,103.6,4.9, Curup
22,8,2005,12:29:57,-4.947,103.481,30,4.3, Pagar Alam
16,8,2005,14:04:09,-3.99,101.128,30,4.5,Bengkulu
16,8,2005,13:56:24,-3.764,101.472,10,4.6, Bengkulu
10,8,2005,10:25:18,-4.94,103.847,27.9,4.6, Baturaja
7,8,2005,4:16:39,-5.127,102.529,30,4.5, Pagar Alam
28,7,2005,6:21:21,-2.578,102.318,30,4.5,Lubuklinggau
24,7,2005,12:06:01,-5.624,102.002,38.7,4.7,Bengkulu
21,7,2005,20:54:37,-5.176,102.152,30,4.7,Bengkulu
1,7,2005,11:25:25,-2.183,102.591,282.5,4,Bejubang Dua
28,6,2005,11:29:36,-4.912,102.885,30,4.1, Pagar Alam
28,6,2005,9:32:29,-4.537,105.675,30,4.6, Terbanggi Besar
21,6,2005,12:33:46,-3.202,102.564,228.8,4, Curup
20,6,2005,12:42:11,-3.926,101.286,30,4.1,Bengkulu
7,6,2005,16:38:56,-2.148,100.965,79.7,4.4,Sungai Penuh
7,6,2005,8:41:20,-4.594,103.046,30,4.9, Pagar Alam
29,5,2005,4:55:17,-4.732,103.171,22.6,5, Pagar Alam
26,5,2005,19:12:46,-4.272,103.065,125.1,4.6, Pagar Alam
23,5,2005,15:56:12,-4.268,103.026,130.1,4.5, Pagar Alam
10,5,2005,2:18:22,-3.793,101.225,30,4.3,Bengkulu
9,5,2005,15:41:54,-3.384,101.692,30,4.5, Southrern Sumatra
8,5,2005,4:32:46,-4.505,102.58,30,4.5, Bengkulu
20,4,2005,11:23:27,-2.006,102.238,166,4.5, Sungai Penuh
11,4,2005,20:54:13,-1.037,100.865,30,4.4,Solok
10,4,2005,17:08:58,-1.194,101.836,30,4.4,Sungai Penuh
10,4,2005,11:33:50,-1.63,101.206,30,4.5,Sungai Penuh
6,4,2005,11:20:09,-3.984,102.415,67.7,5.6,Bengkulu
31,3,2005,22:17:59,-4.183,101.994,35,4.4,Bengkulu
28,3,2005,2:13:39,-4.68,104.553,150,4.1, Kotabumi
17,3,2005,1:29:31,-4.358,102.008,30,4.3, Bengkulu
16,3,2005,16:23:02,-5.637,102.752,30,5.5, Pagar Alam
8,3,2005,21:24:12,-4.647,101.667,30,4.3, Bengkulu
6,3,2005,17:19:56,-4.818,102.709,28.4,4.7, Pagar Alam
4,3,2005,21:45:51,-5.613,101.501,25.4,5.1, Bengkulu
2,3,2005,21:54:16,-5.615,101.535,28.9,5, Bengkulu
1,3,2005,9:19:06,-5.129,100.834,26.3,4.7, Bengkulu
19,2,2005,14:04:41,-5.639,101.607,29.3,5.4, Bengkulu
12,2,2005,2:57:53,-4.811,102.814,30,4.5, Pagar Alam
21,1,2005,18:55:59,-5.585,106.025,200,3.9, Serang
8,1,2005,19:20:41,-3.531,101.468,44,4.6, Bengkulu
1,1,2005,4:38:48,-3.895,102.315,25,4.8, Bengkulu
27,12,2004,8:52:59,-5.305,102.54,44.4,4.6, Pagar Alam
26,12,2004,20:14:50,-3.362,101.55,52.2,5, Bengkulu
26,12,2004,11:26:44,-3.458,101.387,30,4.9, Bengkulu
16,12,2004,18:18:09,-2.785,101.411,100,4.4, Sungai Penuh
12,12,2004,1:01:16,-4.844,103.001,30,4.8, Pagar Alam
9,12,2004,8:31:11,-5.004,102.465,35,4.9,Bengkulu
5,12,2004,19:41:37,-2.738,102.149,150,3.9, Curup
29,11,2004,18:12:42,-5.192,101.904,27.6,4.7, Bengkulu
15,11,2004,12:16:12,-5.376,102.668,94.1,4.7, Pagar Alam
10,11,2004,14:56:48,-4.447,101.831,56.2,4.4,Bengkulu
3,11,2004,13:49:16,-2.55,101.259,10,4,Sungai Penuh
31,10,2004,8:51:38,-5.443,104.808,39.5,4, Bandar Lampung
28,10,2004,8:32:07,-4.91,103.211,42.1,5.4, Pagar Alam
28,10,2004,8:21:52,-4.881,103.258,48.7,5, Pagar Alam
25,10,2004,4:50:23,-4.216,102.449,10,4.1, Bengkulu
24,10,2004,14:56:56,-4.894,101.915,32.7,5.4, Bengkulu
22,10,2004,20:49:57,-3.939,101.993,45.8,4.3, Bengkulu
9,10,2004,8:17:07,-4.885,103.1,61.9,5, Pagar Alam
20,9,2004,14:36:53,-5.487,103.146,20,4.7, Pagar Alam
18,9,2004,12:12:03,-5.482,103.203,10,4.4, Pagar Alam
16,9,2004,19:56:37,-3.247,101.9,83.8,4.9, Curup
6,9,2004,16:01:18,-4.039,102.242,82.2,5.2, Bengkulu
4,9,2004,12:28:58,-5.366,102.721,69.5,4.7, Pagar Alam
30,8,2004,5:55:20,-4.337,101.832,57.4,4.7,Bengkulu
29,8,2004,11:28:25,-4.307,101.422,30.4,4.4, Bengkulu
25,8,2004,18:18:54,-4.66,102.626,10,4.3, Pagar Alam
8,8,2004,12:17:50,-5.596,102.73,50.7,4.5, Pagar Alam
6,8,2004,19:12:12,-4.337,102.85,91.4,4.9, Pagar Alam
2,8,2004,20:57:00,-5.625,105.273,20,4.5, Bandar Lampung
2,8,2004,2:36:54,-5.471,102.623,40.5,5.6, Pagar Alam
28,7,2004,11:09:37,-3.496,101.574,82.4,4.7, Bengkulu
26,7,2004,19:37:44,-2.667,103.36,604.7,3.8,Lubuklinggau
25,7,2004,14:35:19,-2.427,103.981,582.1,7.3,Bengkulu
25,7,2004,11:30:37,-5.251,103.6,66,4.1, Baturaja
15,7,2004,12:39:10,-4.51,105.049,206.5,4.5, Southrern Sumatra
14,7,2004,18:25:16,-2.625,102.102,192.3,3.9,Sungai Penuh
11,7,2004,17:31:45,-4.921,102.689,41.5,4.6, Pagar Alam
11,7,2004,1:27:49,-3.568,101.452,30,4, Bengkulu
4,7,2004,20:41:28,-5.151,102.576,50,4.1, Pagar Alam
30,6,2004,5:02:34,-4.81,102.309,58.6,4.6,Bengkulu
22,6,2004,2:41:54,-4.661,102.635,10,4.9, Pagar Alam
6,6,2004,14:50:29,-5.611,103.863,57.9,4.5, Kotabumi
1,6,2004,22:40:46,-5.208,102.642,27.9,4.6, Pagar Alam
1,6,2004,16:43:34,-4.529,103.132,35,4.2, Pagar Alam
26,5,2004,23:06:19,-5.325,102.265,50,4.3,Bengkulu
26,5,2004,22:10:53,-5.406,102.139,35,4.4,Bengkulu
26,5,2004,7:16:11,-5.421,102.596,50,4.4, Pagar Alam
23,5,2004,20:24:21,-5.233,102.655,35,4.9, Pagar Alam
23,5,2004,13:09:43,-5.329,102.566,47.2,4.6, Pagar Alam
18,5,2004,2:10:25,-5.149,102.752,77.2,4.7, Pagar Alam
9,5,2004,13:05:05,-2.869,101.437,100,4.4, Sungai Penuh
5,5,2004,9:32:44,-4.504,102.301,58.8,4.7, Southrern Sumatra
2,5,2004,2:33:45,-5.391,102.516,38.8,4.5, Pagar Alam
29,4,2004,15:10:19,-3.23,100.966,65,4.6,Sungai Penuh
29,4,2004,7:22:04,-4.987,103.008,30,4.5, Pagar Alam
27,4,2004,12:01:58,-5.247,102.551,44.7,4.8, Pagar Alam
27,4,2004,5:06:41,-4.281,102.204,60.8,4.9, Bengkulu
25,4,2004,11:24:05,-5.478,106.059,150,3.6, Serang
24,4,2004,15:11:57,-5.569,104.563,10,4.6,Bandar Lampung
21,4,2004,15:35:02,-4.604,105.563,225,4.2, Terbanggi Besar
17,4,2004,1:19:27,-4.7,103.441,40.2,4.4, Pagar Alam
17,4,2004,0:44:37,-4.593,103.239,10,4.6, Pagar Alam
17,4,2004,0:24:33,-5.38,102.269,45.2,4.6,Bengkulu
16,4,2004,23:31:22,-5.18,102.735,44.7,4.6, Pagar Alam
16,4,2004,22:55:48,-5.291,102.653,41.7,4.8, Pagar Alam
16,4,2004,22:46:30,-5.241,102.678,41.9,4.8, Pagar Alam
16,4,2004,21:57:05,-5.214,102.718,44.5,6, Southrern Sumatra
13,4,2004,13:22:00,-4.741,103.107,58,4.8, Pagar Alam
10,4,2004,20:56:58,-4.697,103.483,85,4.5, Pagar Alam
5,4,2004,19:07:03,-5.563,101.194,34.5,4.9, Bengkulu
25,3,2004,7:00:54,-5.109,101.942,27.5,4.8, Bengkulu
20,3,2004,20:03:25,-4.503,102.013,43.7,4, Southrern Sumatra
18,3,2004,8:10:53,-2.866,104.418,400.6,4.2, Palembang
12,3,2004,15:42:46,-4.958,102.328,45.5,4.4,Bengkulu
8,3,2004,23:42:57,-4.446,102.262,27.4,4.7, Bengkulu
27,2,2004,0:17:32,-4.797,101.343,45,4.5, Bengkulu
16,2,2004,14:53:07,-4.765,102.957,42,5, Pagar Alam
14,2,2004,16:40:55,-4.61,103.102,79.2,4, Pagar Alam
8,2,2004,4:50:23,-4.963,102.117,10,4.4,Bengkulu
2,2,2004,22:12:55,-5.522,103.3,50.3,4.1, Pagar Alam
16,1,2004,16:22:54,-4.614,102.69,76.3,4.8, Pagar Alam
13,1,2004,7:39:00,-5.207,102.449,39.1,4.7,Bengkulu
27,12,2003,20:54:59,-4.144,102.748,33,4.1, Pagar Alam
19,12,2003,13:03:43,-5.559,102.81,33,5.4, Pagar Alam
7,12,2003,21:19:16,-3.962,102.489,33,4.4, Southrern Sumatra
4,12,2003,5:00:42,-4.357,101.086,33,4.8, Bengkulu
23,11,2003,18:43:21,-5.273,102.278,33,5,Bengkulu
21,11,2003,16:24:11,-4.895,102.852,96.8,4.9, Pagar Alam
18,11,2003,4:11:55,-3.47,102.145,24.8,4.8, Bengkulu
14,11,2003,7:33:06,-3.605,102.035,33,5.4,Bengkulu
13,11,2003,11:22:16,-4.858,102.259,61.4,4.8,Bengkulu
4,11,2003,18:45:41,-4.075,102.631,78.4,5.1,Bengkulu
1,11,2003,21:34:06,-4.474,101.946,33,4.6, Bengkulu
26,10,2003,14:40:17,-3.002,103.218,228.8,4,Lubuklinggau
19,10,2003,13:17:51,-5.124,102.362,33,4.4,Bengkulu
18,10,2003,19:49:30,-2.458,101.975,33,4.6,Sungai Penuh
17,10,2003,17:19:53,-5.077,102.458,35.1,5.8,Bengkulu
